PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;PATROVITOST;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
258;61643678;Halictus simplex;;Blanokøídlí;Marhoul Pavel;20090517;20090517;;10769741;PP Vojenské cvièištì Bzenec;7069;Bzenec;-551201.38;-1192176.26;Daphne ÈR (2010) Opuštìné vojenské prostory jako refugia biodiverzity v souèasné krajinì (VaV/ SP/2d3/153/08).;0;3;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Chobot Karel: Import data TACR a VaV;Marhoul Pavel;0;;;;;;;;;;;353;20250212
259;61643677;Halictus sexcinctus;;Blanokøídlí;Marhoul Pavel;20090517;20090517;;10769741;PP Vojenské cvièištì Bzenec;7069;Bzenec;-551201.38;-1192176.26;Daphne ÈR (2010) Opuštìné vojenské prostory jako refugia biodiverzity v souèasné krajinì (VaV/ SP/2d3/153/08).;0;4;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Chobot Karel: Import data TACR a VaV;Marhoul Pavel;0;;;;;;;;;;;353;20250212
260;61643676;Halictus semitectus;;Blanokøídlí;Marhoul Pavel;20090517;20090517;;10769741;PP Vojenské cvièištì Bzenec;7069;Bzenec;-551201.38;-1192176.26;Daphne ÈR (2010) Opuštìné vojenské prostory jako refugia biodiverzity v souèasné krajinì (VaV/ SP/2d3/153/08).;0;14;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Chobot Karel: Import data TACR a VaV;Marhoul Pavel;0;;;;;;;CR;;;;353;20250212
261;61643675;Halictus scabiosae;;Blanokøídlí;Marhoul Pavel;20090517;20090517;;10769741;PP Vojenské cvièištì Bzenec;7069;Bzenec;-551201.38;-1192176.26;Daphne ÈR (2010) Opuštìné vojenské prostory jako refugia biodiverzity v souèasné krajinì (VaV/ SP/2d3/153/08).;0;2;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Chobot Karel: Import data TACR a VaV;Marhoul Pavel;0;;;;;;;;;;;353;20250212
262;61643674;Halictus confusus;;Blanokøídlí;Marhoul Pavel;20090517;20090517;;10769741;PP Vojenské cvièištì Bzenec;7069;Bzenec;-551201.38;-1192176.26;Daphne ÈR (2010) Opuštìné vojenské prostory jako refugia biodiverzity v souèasné krajinì (VaV/ SP/2d3/153/08).;0;3;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Chobot Karel: Import data TACR a VaV;Marhoul Pavel;0;;;;;;;;;;;353;20250212
263;61643523;Halictus semitectus;;Blanokøídlí;Marhoul Pavel;20090419;20090419;;10769741;PP Vojenské cvièištì Bzenec;7069;Bzenec;-551201.38;-1192176.26;Daphne ÈR (2010) Opuštìné vojenské prostory jako refugia biodiverzity v souèasné krajinì (VaV/ SP/2d3/153/08).;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Chobot Karel: Import data TACR a VaV;Marhoul Pavel;0;;;;;;;CR;;;;353;20250212
264;61643522;Halictus rubicundus;;Blanokøídlí;Marhoul Pavel;20090419;20090419;;10769741;PP Vojenské cvièištì Bzenec;7069;Bzenec;-551201.38;-1192176.26;Daphne ÈR (2010) Opuštìné vojenské prostory jako refugia biodiverzity v souèasné krajinì (VaV/ SP/2d3/153/08).;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Chobot Karel: Import data TACR a VaV;Marhoul Pavel;0;;;;;;;;;;;353;20250212
265;61643504;Halictus tumulorum;;Blanokøídlí;Marhoul Pavel;20090908;20090908;;10769740;Bzenec, vojenská støelnice;7069;Bzenec;-552517.54;-1192217.22;Daphne ÈR (2010) Opuštìné vojenské prostory jako refugia biodiverzity v souèasné krajinì (VaV/ SP/2d3/153/08).;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Chobot Karel: Import data TACR a VaV;Marhoul Pavel;0;;;;;;;;;;;295;20250212
266;61643422;Halictus tumulorum;;Blanokøídlí;Marhoul Pavel;20090811;20090811;;10769740;Bzenec, vojenská støelnice;7069;Bzenec;-552517.54;-1192217.22;Daphne ÈR (2010) Opuštìné vojenské prostory jako refugia biodiverzity v souèasné krajinì (VaV/ SP/2d3/153/08).;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Chobot Karel: Import data TACR a VaV;Marhoul Pavel;0;;;;;;;;;;;295;20250212
267;61643421;Halictus confusus;;Blanokøídlí;Marhoul Pavel;20090811;20090811;;10769740;Bzenec, vojenská støelnice;7069;Bzenec;-552517.54;-1192217.22;Daphne ÈR (2010) Opuštìné vojenské prostory jako refugia biodiverzity v souèasné krajinì (VaV/ SP/2d3/153/08).;0;3;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Chobot Karel: Import data TACR a VaV;Marhoul Pavel;0;;;;;;;;;;;295;20250212
268;61643252;Halictus tumulorum;;Blanokøídlí;Marhoul Pavel;20090713;20090713;;10769740;Bzenec, vojenská støelnice;7069;Bzenec;-552517.54;-1192217.22;Daphne ÈR (2010) Opuštìné vojenské prostory jako refugia biodiverzity v souèasné krajinì (VaV/ SP/2d3/153/08).;0;5;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Chobot Karel: Import data TACR a VaV;Marhoul Pavel;0;;;;;;;;;;;295;20250212
269;61643251;Halictus sexcinctus;;Blanokøídlí;Marhoul Pavel;20090713;20090713;;10769740;Bzenec, vojenská støelnice;7069;Bzenec;-552517.54;-1192217.22;Daphne ÈR (2010) Opuštìné vojenské prostory jako refugia biodiverzity v souèasné krajinì (VaV/ SP/2d3/153/08).;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Chobot Karel: Import data TACR a VaV;Marhoul Pavel;0;;;;;;;;;;;295;20250212
