PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;KODHN;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
138;60030816;Osmia rufa;;Blanokøídlí;Tomešová Andrea;20230521;20230521;;10242900;Chanovec;6747;Èepice;-814338.49;-1124349.71;Tomešová A. (2024) Refugia biodiverzity xerotermního hmyzu v zemìdìlské krajinì pošumavskıch vápencù.;0;1;0;imaga;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Tomešová Andrea;0;vìrohodnı záznam;;Návrh validace;;;;;;kruhová plocha o velikosti 1 ha;;0;20241119
139;60030815;Osmia aurulenta;;Blanokøídlí;Tomešová Andrea;20230521;20230521;;10242900;Chanovec;6747;Èepice;-814338.49;-1124349.71;Tomešová A. (2024) Refugia biodiverzity xerotermního hmyzu v zemìdìlské krajinì pošumavskıch vápencù.;0;;0;imaga;6 - 10 (4);;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Tomešová Andrea;0;vìrohodnı záznam;;Návrh validace;;;;;;kruhová plocha o velikosti 1 ha;;0;20241119
140;60029381;Osmia aurulenta;;Blanokøídlí;Tomešová Andrea;20230519;20230519;;10242245;Rabí;6747;Rabí;-812565.47;-1123853.52;Tomešová A. (2024) Refugia biodiverzity xerotermního hmyzu v zemìdìlské krajinì pošumavskıch vápencù.;0;2;0;imaga;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Tomešová Andrea;0;vìrohodnı záznam;;Návrh validace;;;;;;kruhová plocha o velikosti 1 ha;;0;20241118
141;60028971;Osmia aurulenta;;Blanokøídlí;Tomešová Andrea;20230509;20230509;;10241932;Bojanovice;6747;Bojanovice pod Rabím;-810438.84;-1121940.81;Tomešová A. (2024) Refugia biodiverzity xerotermního hmyzu v zemìdìlské krajinì pošumavskıch vápencù.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Tomešová Andrea;0;vìrohodnı záznam;;Návrh validace;;;;;;kruhová plocha o velikosti 1 ha;;0;20241118
142;60026988;Osmia aurulenta;;Blanokøídlí;Tomešová Andrea;20230508;20230508;;10240535;Horaïovice;6648;Horaïovice;-804177.29;-1121208.92;Tomešová A. (2024) Refugia biodiverzity xerotermního hmyzu v zemìdìlské krajinì pošumavskıch vápencù.;0;2;0;imaga;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Tomešová Andrea;0;vìrohodnı záznam;;Návrh validace;;;;;;kruhová plocha o velikosti 1 ha;;0;20241115
143;60008757;Osmia aurulenta;;Blanokøídlí;Šlachta Martin;20240801;20240801;;10235792;PP Cvièák, 15;7151;Vyšnı;-769777.03;-1180576.78;Šlachta M. (2024) Zpráva o prùzkumu blanokøídlıch (Hymenoptera) v PP Cvièák.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20241110
144;60006854;Osmia leaina;;Blanokøídlí;Šlachta Martin;20240828;20240828;;10234196;PP Vıøí Vrch, 13;7151;Vyšnı;-770988.18;-1180234.23;Šlachta M. (2024) Zpráva o prùzkumu blanokøídlıch (Hymenoptera) v PP Vıøí Vrch.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20241108
145;60006853;Osmia aurulenta;;Blanokøídlí;Šlachta Martin;20240720;20240720;;10234203;PP Vıøí Vrch, 14;7151;Vyšnı;-771331.22;-1180043.2;Šlachta M. (2024) Zpráva o prùzkumu blanokøídlıch (Hymenoptera) v PP Vıøí Vrch.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20241108
146;59846118;Osmia brevicornis;;Blanokøídlí;Šlachta Martin;20240620;20240701;;10205388;Bøezí u Mikulova, B1;7165;Bøezí u Mikulova;-604874.81;-1201489.47;ŠLACHTA M. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20241024
147;59846117;Osmia brevicornis;;Blanokøídlí;Miesbauer J.;20220604;20220604;;10205387;Jeèmeništì;7262;Slup;-637264.92;-1206622.12;Martin Šlachta (2024) Seznam nálezù.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20241024
148;59823286;Osmia rufa;;Blanokøídlí;Kozel Petr, Plátek Michal;20230421;20230508;;10200128;NP Èeské Švıcarsko;5151;Mezná u Høenska;-738223.12;-955671.19;KOZEL P., SUCHÁÈKOVÁ A., ÈÍEK L. (2024) TAÈR (Program Prostøedí pro ivot): Vliv ohnì na biodiverzitu lesních ekosystémù NP Èeské Švıcarsko.;0;1;0;jedinci;;;;0;nárazová past;;;;Sbìr floristickıch a faunistickıch nálezù;Data TAÈR;Kozel Petr;0;;;;;;;;;;;1;20241018
149;59807005;Osmia leaina;;Blanokøídlí;Kozel Petr, Šístková Anna, Walter Jan, Bezdìk Aleš, Perlík Michal;20240701;20240701;;10198703;Strašickı vodopád;6354;Libouò;-720627.16;-1097341.47;KOZEL P., PERLÍK M., WALTER J., BEZDÌK A. (2024) Entomologická exkurze PøF JU 2024.;0;1;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Data z entomologického prùzkumu;Kozel Petr;0;;;;;;;;;;;1;20241017
150;59631484;Osmia uncinata;;Blanokøídlí;Erhart Jan;20220328;20220328;;10135177;Radomilice, pískovna;6851;Èernìves u Libìjovic;-770715.87;-1148232.44;ŠLACHTA M. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20240823
151;59631483;Osmia uncinata;;Blanokøídlí;Erhart Jan;20160511;20160511;;10135176;Rabí,lom;6747;Rabí;-813708.33;-1123855.35;ŠLACHTA M. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20240823
152;59631482;Osmia uncinata;;Blanokøídlí;Šlachta Martin;20220511;20220511;;10135171;Nepomuk, Jílovice;7154;Jílovice u Trhovıch Svinù;-737075.6;-1178418.28;ŠLACHTA M. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20240823
153;59631481;Osmia parietina;zednice zední;Blanokøídlí;Šlachta Martin;20200801;20200801;;10135168;Boletice, Praaèka;7150;Tøebovice u Èeského Krumlova;-783687.52;-1174837.82;ŠLACHTA M. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;0;20240823
154;59631480;Osmia melanogaster;zednice modrá;Blanokøídlí;Halada M.;20200721;20200721;;6052832;PR Skalky u Sedlce;7266;Sedlec u Mikulova;-598467.99;-1207751.44;ŠLACHTA M. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;CR;;;;1;20240823
155;59631479;Osmia uncinata;;Blanokøídlí;Karas Zdenìk;20100627;20100627;;10135135;Èepice;6747;Èepice;-814324.58;-1124361.47;ŠLACHTA M. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20240823
156;59631478;Osmia nigriventris;zednice tmavobøichá;Blanokøídlí;Karas Zdenìk;20180512;20180512;;10135125;Zliv;6952;Zahájí u Hluboké nad Vltavou;-760595.75;-1153825.21;ŠLACHTA M. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;0;20240823
157;59631477;Osmia nigriventris;zednice tmavobøichá;Blanokøídlí;Šlachta Martin;20220511;20220511;;10135130;Bor;7154;Bor;-732746.22;-1178720.37;ŠLACHTA M. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;0;20240823
158;59631476;Osmia uncinata;;Blanokøídlí;Karas Zdenìk;20120429;20120429;;10135125;Zliv;6952;Zahájí u Hluboké nad Vltavou;-760595.75;-1153825.21;ŠLACHTA M. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20240823
159;59631475;Osmia uncinata;;Blanokøídlí;Karas Zdenìk;20160509;20160509;;10135109;Strıèice, Zádušní vrch;6951;Záboøí u Èeskıch Budìjovic;-770260.98;-1161238.15;ŠLACHTA M. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20240823
160;58675616;Osmia aurulenta;;Blanokøídlí;Dedek Pavel;20240605;20240605;;9995751;Mikulov-Mikulov na Moravì, Mušlov 1875/16;7266;Mikulov na Moravì;-597720.17;-1205957.12;DEDEK P. (2024) Terénní zápisky - náhodná pozorování.;0;3;0;samice;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Dedek Pavel;0;vìrohodnı záznam;;Návrh validace;;;;;;;;5;20240607;20240606;1671
161;58580154;Osmia bicolor;;Blanokøídlí;Brodeckı Pavel;20240429;20240429;;9914244;abonosy;5956;abonosy;-700418.56;-1054248.77;BRODECKİ P. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;kladení do Helix pomatia;;;;Mobilní sbìr dat;ND - Databáze BioLog;Brodeckı Pavel;0;vìrohodnı záznam;;Návrh validace;;;;;;;;10;20240502;20240501;24999
162;58523349;Osmia sp.;;Blanokøídlí;Raška Jan;20240411;20240411;;9880208;Kosova, obvod Praha 6;5852;Suchdol;-745690.41;-1037671.91;RAŠKA J. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Raška Jan;0;vìrohodnı záznam;;Návrh validace;;;;;;;;10;20240412
163;57980230;Osmia cornuta;zednice rohatá;Blanokøídlí;Hrouzek Martin;20240315;20240315;;9711486;Popovice;6971;Popovice u Uherského Hradištì;-533446.48;-1183678.91;HROUZEK M. (2024) Terénní zápisky - náhodná pozorování.;0;;0;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Hrouzek Martin;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;8;20240403
164;57980229;Osmia rufa;;Blanokøídlí;Hrouzek Martin;20240315;20240315;;9711486;Popovice;6971;Popovice u Uherského Hradištì;-533446.48;-1183678.91;HROUZEK M. (2024) Terénní zápisky - náhodná pozorování.;0;;0;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Hrouzek Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;8;20240403
165;57979311;Osmia cornuta;zednice rohatá;Blanokøídlí;Koïousek Václav;20240401;20240401;;9709576;Bezdìz;5454;Bezdìz;-714874.77;-996538.28;KOÏOUSEK V. (2024) Terénní zápisky - náhodná pozorování.;0;;0;;;;;0;Hromadné hnízdìní ve staré kamenné stìnì spoleènì s Xylocopa sp.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;10;20240402
166;57914101;Osmia cornuta;zednice rohatá;Blanokøídlí;Ohryzek Jiøí;20240320;20240320;;9686053;Hluk, PR Kobylí hlava;7071;Hluk;-534169.46;-1193837.64;OHRYZEK J. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;samci;;;;0;Okraj doubravy, na fialkách.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Ohryzek Jiøí;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;4;20240321;20240321;1115
167;57913755;Osmia cornuta;zednice rohatá;Blanokøídlí;Víta Radovan;20240320;20240320;;9685613;Kladno - nám. Starosty Pavla;5850;Kladno;-764411.53;-1033292.48;Radovan Víta (2024) Terénní šetøení 2024.;0;1;0;jedinci;;;;0;Naletovala na otvory v západnì orientované stìnì domu na námìstí Starosty Pavla.;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Víta Radovan;0;;;;;;;EN;;;;0;20240320
168;57912359;Osmia rufa;;Blanokøídlí;Raèanskı Zdenìk;20240318;20240318;16:10;9684053;Praha-Kunratice, Za Rybníkem 4-8;5952;Kunratice;-739501.42;-1051146.98;RAÈANSKİ Z. (2024) Terénní zápisky - náhodná pozorování.;0;3;0;jedinci;1-10;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Raèanskı Zdenìk;0;vìrohodnı záznam;;Návrh validace;;;;;;;;17;20240319;20240318;26216
169;57910651;Osmia cornuta;zednice rohatá;Blanokøídlí;Funk Andrej;20240316;20240316;10:05;9681906;Drustevní ochoz, Hlavní mìsto Praha - Michle;5952;Michle;-741382.92;-1046708.79;FUNK A. (2024) Terénní zápisky - náhodná pozorování.;0;;0;imaga;velmi hojnì;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Funk Andrej;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;10;20240317;20240316;25207
170;57910428;Osmia cornuta;zednice rohatá;Blanokøídlí;Funk Andrej;20240316;20240316;08:38;9681905;Drustevní ochoz, Hlavní mìsto Praha - Michle;5952;Michle;-741383.78;-1046709.44;FUNK A. (2024) Terénní zápisky - náhodná pozorování.;0;;0;imaga;velmi hojnì;;;0;Mnoství vèel nám leze na balkonì do budky, vèelího hotelu, té páøení;;;;Mobilní sbìr dat;ND - Databáze BioLog;Funk Andrej;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;10;20240317;20240316;25207
171;57899264;Osmia bicolor;;Blanokøídlí;Vlk Robert;20240314;20240314;13:40;9678767;Køíová, Brno - Staré Brno;6865;Staré Brno;-599227.95;-1161325.58;VLK R. (2024) Terénní zápisky - náhodná pozorování.;0;2;0;mrtví jedinci;;;;0;asi auto srazilo pár pøi kopulaci;;;;Mobilní sbìr dat;ND - Databáze BioLog;Vlk Robert;0;vìrohodnı záznam;;Návrh validace;;;;;;;;10;20240315
172;57872922;Osmia cornuta;zednice rohatá;Blanokøídlí;Funk Andrej;20240311;20240311;09:07;9674609;Praha 4-Michle, Drustevní ochoz 25;5952;Michle;-741385.02;-1046708.04;FUNK A. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;imaga;;;;0;Nalétává do vèelí budky na balkonì, tak jako v minulıch sezonách;;;;Mobilní sbìr dat;ND - Databáze BioLog;Funk Andrej;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;7;20240312;20240313;25207
173;57838076;Osmia cornuta;zednice rohatá;Blanokøídlí;Funk Andrej;20240306;20240306;12:49;9669013;Praha 4-Michle, Drustevní ochoz 25;5952;Michle;-741364.33;-1046708.94;FUNK A. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;imaga;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Funk Andrej;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;4;20240307;20240306;25207
174;57833497;Osmia uncinata;;Blanokøídlí;Šlachta Martin;20230505;20230505;;9600467;NPR Vyšenské kopce, 7;7151;Vyšnı;-771204.27;-1180990.93;ŠLACHTA M. (2023) Zpráva o prùzkumu ahadlovıch blanokøídlıch (Hymenoptera – Aculeata) v NPR Vyšenské kopce.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20240229
175;57833496;Osmia leaina;;Blanokøídlí;Šlachta Martin;20230612;20230612;;9600467;NPR Vyšenské kopce, 7;7151;Vyšnı;-771204.27;-1180990.93;ŠLACHTA M. (2023) Zpráva o prùzkumu ahadlovıch blanokøídlıch (Hymenoptera – Aculeata) v NPR Vyšenské kopce.;0;1;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20240229
176;57833495;Osmia caerulescens;;Blanokøídlí;Šlachta Martin;20230522;20230522;;9600467;NPR Vyšenské kopce, 7;7151;Vyšnı;-771204.27;-1180990.93;ŠLACHTA M. (2023) Zpráva o prùzkumu ahadlovıch blanokøídlıch (Hymenoptera – Aculeata) v NPR Vyšenské kopce.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20240229
177;57833494;Osmia brevicornis;;Blanokøídlí;Šlachta Martin;20230603;20230603;;9601705;NPR Vyšenské kopce, 3;7151;Kladné-Dobrkovice;-771205.76;-1181181;ŠLACHTA M. (2023) Zpráva o prùzkumu ahadlovıch blanokøídlıch (Hymenoptera – Aculeata) v NPR Vyšenské kopce.;0;1;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20240229
178;57833493;Osmia rufa;;Blanokøídlí;Šlachta Martin;20230505;20230505;;9601705;NPR Vyšenské kopce, 3;7151;Kladné-Dobrkovice;-771205.76;-1181181;ŠLACHTA M. (2023) Zpráva o prùzkumu ahadlovıch blanokøídlıch (Hymenoptera – Aculeata) v NPR Vyšenské kopce.;0;1;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20240229
179;57833190;Osmia bicolor;;Blanokøídlí;Šlachta Martin;20230503;20230503;;9601705;NPR Vyšenské kopce, 3;7151;Kladné-Dobrkovice;-771205.76;-1181181;ŠLACHTA M. (2023) Zpráva o prùzkumu ahadlovıch blanokøídlıch (Hymenoptera – Aculeata) v NPR Vyšenské kopce.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20240228
180;57833189;Osmia aurulenta;;Blanokøídlí;Šlachta Martin;20230503;20230503;;9601705;NPR Vyšenské kopce, 3;7151;Kladné-Dobrkovice;-771205.76;-1181181;ŠLACHTA M. (2023) Zpráva o prùzkumu ahadlovıch blanokøídlıch (Hymenoptera – Aculeata) v NPR Vyšenské kopce.;0;1;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20240228
181;57583012;Osmia bicolor;;Blanokøídlí;Burian Tomáš;20230520;20230520;;9615665;Svaøenice;5451;Svaøenice;-744046.51;-996245.36;Tomáš Burian (2023) Vlastní šetøení 2023.;0;;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Burian Tomáš;0;vìrohodnı záznam;;Návrh validace;;;;;;;;62;20240111
182;57452176;Osmia melanogaster;zednice modrá;Blanokøídlí;Šlachta Martin;20230615;20230615;;9601680;NPR Vyšenské kopce, 12;7151;Vyšnı;-770548.68;-1180913.97;ŠLACHTA M. (2023) Zpráva o prùzkumu ahadlovıch blanokøídlıch (Hymenoptera – Aculeata) v NPR Vyšenské kopce.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šlachta Martin;0;vìrohodnı záznam;;Návrh validace;;;;CR;;;;0;20240104
183;57386829;Osmia aurulenta;;Blanokøídlí;Luèan Radek;20230529;20230529;;9574122;Bøíství, D11;5855;Kounice;-711618.6;-1042066.98;LUÈAN R. (2023) Terénní zápisky - náhodná pozorování.;0;3;0;jedinci;;;;0;barevné misky, det. Daniel Benda;;;;Mobilní sbìr dat;ND - Databáze BioLog;Luèan Radek;0;vìrohodnı záznam;;Návrh validace;;;;;;;;8;20231213;20231212;1821
184;57386811;Osmia aurulenta;;Blanokøídlí;Luèan Radek;20230515;20230515;;9574121;Bøíství, D11;5855;Kounice;-711618.32;-1042060.85;LUÈAN R. (2023) Terénní zápisky - náhodná pozorování.;0;2;0;samci;;;;0;barevné misky, det. Daniel Benda;;;;Mobilní sbìr dat;ND - Databáze BioLog;Luèan Radek;0;vìrohodnı záznam;;Návrh validace;;;;;;;;8;20231213;20231212;1821
185;57386799;Osmia aurulenta;;Blanokøídlí;Luèan Radek;20230502;20230502;;9574120;Bøíství, D11;5855;Kounice;-711619.61;-1042059.43;LUÈAN R. (2023) Terénní zápisky - náhodná pozorování.;0;14;0;samci;;;;0;barevné misky, det. Daniel Benda;;;;Mobilní sbìr dat;ND - Databáze BioLog;Luèan Radek;0;vìrohodnı záznam;;Návrh validace;;;;;;;;4;20231213;20231212;1821
186;57386795;Osmia rufa;;Blanokøídlí;Luèan Radek;20230502;20230502;;9574120;Bøíství, D11;5855;Kounice;-711619.61;-1042059.43;LUÈAN R. (2023) Terénní zápisky - náhodná pozorování.;0;5;0;samci;;;;0;barevné misky, det. Daniel Benda;;;;Mobilní sbìr dat;ND - Databáze BioLog;Luèan Radek;0;vìrohodnı záznam;;Návrh validace;;;;;;;;4;20231213;20231212;1821
187;57241351;Osmia cornuta;zednice rohatá;Blanokøídlí;Pekaø Jiøí;20230318;20230318;15:51;9544798;Topolná;6871;Topolná;-531015.59;-1175607.34;PEKAØ J. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;vzácnì;;;0;Determinace Doc. Mgr. Petr Bogusch, Ph.D.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Pekaø Jiøí;1;;;Garantováno;;;;EN;;;;8;20231115
188;55974762;Osmia bicolor;;Blanokøídlí;Koïousek Václav;20230520;20230520;;9262852;PP Na vínì;5457;Újezd pod Troskami;-676502.47;-1003513.85;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;2;0;jedinci;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;;;;;100;20230522;20230521;25501
189;55957715;Osmia bicolor;;Blanokøídlí;Brodeckı Pavel;20230506;20230506;;9241453;Vrbèany;5956;Vrbèany;-701748.37;-1052246.06;BRODECKİ P. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;kladení do Cepaea hortensis;;;;Mobilní sbìr dat;ND - Databáze BioLog;Brodeckı Pavel;0;vìrohodnı záznam;;Návrh validace;;;;;;;;10;20230508;20240501;24999
190;55956775;Osmia bicolor;;Blanokøídlí;Koïousek Václav;20230505;20230505;;9239601;Libuò-Horka;5557;Knìnice;-674926.55;-1007481.86;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;;;;;10;20230506
191;55956684;Osmia cornuta;zednice rohatá;Blanokøídlí;Prášek Václav;20230504;20230504;;9239540;Kvìtná, Brno - Pisárky;6865;Pisárky;-600507.42;-1160587.15;PRÁŠEK V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Prášek Václav;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;10;20230506;20230505;1994
192;55956680;Osmia aurulenta;;Blanokøídlí;Koïousek Václav;20230505;20230505;;9239617;Libuò-Horka;5557;Bøezka;-674868.88;-1007453.52;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;;;;;30;20230506
193;55941388;Osmia cornuta;zednice rohatá;Blanokøídlí;Prášek Václav;20230501;20230501;;9235327;Purkyòova;6765;Královo Pole;-599417.52;-1157980.31;PRÁŠEK V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Prášek Václav;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;1;20230503;20230502;1994
194;55937685;Osmia rufa;;Blanokøídlí;Holec Vladislav;20230422;20230422;;9230610;Unèovice, IS Šargoun;6368;Unèovice;-556862.24;-1109528.75;Holec (2023) Záznamy z terénního šetøení - náhodná pozorování.;0;;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Holec Vladislav;0;;;;;;;;;vèelí hotel;;0;20230429
195;55932006;Osmia bicolor;;Blanokøídlí;Hrouzek Martin;20230423;20230423;;9224860;Uherské Hradištì, Drahy;6970;Jarošov u Uherského Hradištì;-535399.13;-1180221.53;HROUZEK M. (2023) Terénní zápisky - náhodná pozorování.;0;2;0;samice;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Hrouzek Martin;0;vìrohodnı záznam;;Návrh validace;;;;;;;;16;20230425;20230424;11977
196;55924930;Osmia cornuta;zednice rohatá;Blanokøídlí;Funk Andrej;20230423;20230423;17:44;9222941;Drustevní ochoz, balkon panelového domu;5952;Michle;-741383.69;-1046705.97;FUNK A. (2023) Terénní zápisky - náhodná pozorování.;0;;0;imaga;1-10;;;0;Nìkolik jedincù pravidelnì navštìvuje hnízdní 'budku' na balkonì;;;;Mobilní sbìr dat;ND - Databáze BioLog;Funk Andrej;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;10;20230424;20230426;25207
