PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;KODHN;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
12;62467748;Lucanus cervus;roháè obecnı;Brouci;Rıznar Vojtìch;20230624;20230624;;1350136;Valtice-Randezvous;7266;Valtice;-590237;-1211445;Rıznar Vojtìch (2023) Terénní pozorování 2023.;0;1;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Rıznar Vojtìch;0;;;;;O;HD II;VU;;;198;586;20250320
13;62467747;Lucanus cervus;roháè obecnı;Brouci;Rıznar Vojtìch;20230623;20230623;;8946166;Pouzdøany;7065;Pouzdøany;-598633.18;-1189011.34;Rıznar Vojtìch (2023) Terénní pozorování 2023.;0;1;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Rıznar Vojtìch;0;;;;;O;HD II;VU;;;;292;20250320
14;61884532;Lucanus cervus;roháè obecnı;Brouci;Køivan Václav;20240620;20240620;;10071813;Trstìnice - Pustı zámek;6963;Trstìnice u Moravského Krumlova;-631746.7;-1178344.44;KØIVAN V. (2024) Terénní zápisky - náhodná pozorování.;0;;0;jedinci;101-1000;;;0;;;;;Mobilní sbìr dat;Nálezová data ochrany pøírody;Køivan Václav;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;16;20250320
15;61883240;Lucanus cervus;roháè obecnı;Brouci;Køivan Václav, Køíová Lenka;20240727;20240727;;10105830;Zbıšov - halda;6864;Zbıšov u Oslavan;-616972.93;-1162459.54;Kolektiv autorù (2024) Síové mapování vodních broukù a váek.;0;1;0;jedinci;;;;0;;;;;OP Mon3: Monitoring a mapování;Nálezová data ochrany pøírody;Køivan Václav;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;8;20250319
16;61883088;Lucanus cervus;roháè obecnı;Brouci;Køivan Václav, Køíová Lenka;20240705;20240705;;10105854;Horní Kounice - Klobouèek;6962;Horní Kounice;-635139.92;-1173882.77;Kolektiv autorù (2024) Síové mapování broukù.;0;3;0;jedinci;;;;0;;;;;OP Mon3: Monitoring a mapování;Nálezová data ochrany pøírody;Køivan Václav;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;16;20250319
17;61883001;Lucanus cervus;roháè obecnı;Brouci;Køivan Václav, Køíová Lenka;20240711;20240711;;10105794;Rouchovany - Bendùv mlın;6962;Šemíkovice;-634068.34;-1173413.19;Kolektiv autorù (2024) Síové mapování broukù.;0;1;0;jedinci;;;;0;;;;;OP Mon3: Monitoring a mapování;Nálezová data ochrany pøírody;Køivan Václav;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;16;20250319
18;61882853;Lucanus cervus;roháè obecnı;Brouci;Køivan Václav, Køíová Lenka;20240620;20240620;;10071814;Trstìnice - Pustı zámek;6962;Trstìnice u Moravského Krumlova;-632850.22;-1178260.33;Kolektiv autorù (2024) Síové mapování broukù.;0;;0;jedinci;101-1000;;;0;;;;;OP Mon3: Monitoring a mapování;Nálezová data ochrany pøírody;Køivan Václav;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;32;20250319
19;61882839;Lucanus cervus;roháè obecnı;Brouci;Køivan Václav, Køíová Lenka;20240615;20240615;;10071806;Padochov;6864;Ivanèice;-615872.89;-1166097.6;Kolektiv autorù (2024) Síové mapování broukù.;0;1;0;jedinci;;;;0;;;;;OP Mon3: Monitoring a mapování;Nálezová data ochrany pøírody;Køivan Václav;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;6;20250319
20;61882752;Lucanus cervus;roháè obecnı;Brouci;Køivan Václav, Køíová Lenka;20240505;20240505;;9973541;Neslovice - na starıch horách;6864;Ivanèice;-615784.91;-1166147.53;Kolektiv autorù (2024) Síové mapování broukù.;0;1;0;samci;;;;0;;;;;OP Mon3: Monitoring a mapování;Nálezová data ochrany pøírody;Køivan Václav;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;12;20250319
21;61870885;Lucanus cervus;roháè obecnı;Brouci;Hrouzek Martin;20240613;20240613;;10851912;Dubòany;7068;Dubòany;-567001.87;-1193696.4;HROUZEK M. (2025) Terénní zápisky - náhodná pozorování.;0;1;0;samci;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Hrouzek Martin;1;;;Garantováno;;O;HD II;VU;;;;64;20250311
22;61823033;Lucanus cervus;roháè obecnı;Brouci;Linhart Martin;20240629;20240629;;10813980;Kadov env., 7063b;7063;Kadov;-623985.35;-1182799.76;Kolektiv autorù (2024) Síové mapování broukù.;0;3;0;imaga;;;;0;;;;;OP Mon3: Monitoring a mapování;Importy nálezù hmyzu;Tøešòák Martin;0;;;;;O;HD II;VU;;;;1;20250224
23;61822657;Lucanus cervus;roháè obecnı;Brouci;Linhart Martin;20240618;20240618;;10813977;Usuší env., 6664d;6664;ernùvka;-613824.56;-1143422.41;Kolektiv autorù (2024) Síové mapování broukù.;0;2;0;imaga;;;;0;nárazová past;;;;OP Mon3: Monitoring a mapování;Importy nálezù hmyzu;Tøešòák Martin;0;;;;;O;HD II;VU;;;;1;20250224
24;61822412;Lucanus cervus;roháè obecnı;Brouci;Linhart Martin;20240619;20240629;;10813975;Jevišovka env., 7164d;7164;Jevišovka;-613807.32;-1201381.09;Kolektiv autorù (2024) Síové mapování broukù.;0;2;0;imaga;;;;0;;;;;OP Mon3: Monitoring a mapování;Importy nálezù hmyzu;Tøešòák Martin;0;;;;;O;HD II;VU;;;;1;20250224
25;61768893;Lucanus cervus;roháè obecnı;Brouci;Zıka Miroslav;20241214;20241214;;10807882;Újezd n. Zbeènem - PR Støíbrnı luh;5949;Újezd nad Zbeènem;-780923.65;-1044893.4;Zıka Miroslav (2025) Zpráva z inventarizaèního prùzkumu CHKO Køivoklátsko za rok 2024.;0;1;0;jedinci;;;;0;torzo;;;;Sbìr floristickıch a faunistickıch nálezù;Data z entomologického prùzkumu;Zıka Miroslav;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;1;20250221
26;61768394;Lucanus cervus;roháè obecnı;Brouci;Zıka Miroslav;20240705;20240705;;10807860;Ostrovec - NPR Kohoutov;6048;Ostrovec u Terešova;-791501.78;-1054631.94;Zıka Miroslav (2025) Zpráva z inventarizaèního prùzkumu CHKO Køivoklátsko za rok 2024.;0;1;0;jedinci;;;;0;torzo;;;;Sbìr floristickıch a faunistickıch nálezù;Data z entomologického prùzkumu;Zıka Miroslav;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;1;20250221
27;61768332;Lucanus cervus;roháè obecnı;Brouci;Zıka Miroslav;20241130;20241130;;10807855;Novı Jáchymov - Èervenı køí, V Toku;6049;loukovice;-778328.36;-1048587.7;Zıka Miroslav (2025) Zpráva z inventarizaèního prùzkumu CHKO Køivoklátsko za rok 2024.;0;1;0;jedinci;;;;0;torzo;;;;Sbìr floristickıch a faunistickıch nálezù;Data z entomologického prùzkumu;Zıka Miroslav;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;1;20250221
28;61768183;Lucanus cervus;roháè obecnı;Brouci;Zıka Miroslav;20240607;20240607;;10807847;Lány - obora, Pínì env. U Spáleného dubu;5849;Lány;-779872.35;-1035530.58;Zıka Miroslav (2025) Zpráva z inventarizaèního prùzkumu CHKO Køivoklátsko za rok 2024.;0;1;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Data z entomologického prùzkumu;Zıka Miroslav;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;1;20250221
29;61767938;Lucanus cervus;roháè obecnı;Brouci;Zıka Miroslav;20240714;20240714;;10807840;Karlova Ves - Tıøovické skály, NPR Tıøov;6048;Karlova Ves;-788907.83;-1048032;Zıka Miroslav (2025) Zpráva z inventarizaèního prùzkumu CHKO Køivoklátsko za rok 2024.;0;1;0;jedinci;;;;0;torzo;;;;Sbìr floristickıch a faunistickıch nálezù;Data z entomologického prùzkumu;Zıka Miroslav;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;1;20250221
30;61767820;Lucanus cervus;roháè obecnı;Brouci;Zıka Miroslav;20241208;20241208;;10807835;Brejl - bøeková alej nad Zajíèkovnou;5849;Ruda u Nového Strašecí;-781597.88;-1035426.78;Zıka Miroslav (2025) Zpráva z inventarizaèního prùzkumu CHKO Køivoklátsko za rok 2024.;0;1;0;jedinci;;;;0;torzo;;;;Sbìr floristickıch a faunistickıch nálezù;Data z entomologického prùzkumu;Zıka Miroslav;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;1;20250221
31;61766709;Lucanus cervus;roháè obecnı;Brouci;Kavka Michal;20220623;20220623;;10807694;Záboøí nad Labem - U hájovny;5958;Záboøí nad Labem;-676661.58;-1058834.2;Michal Kavka (2024) Vlastní nálezy.;0;1;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;1;20250221
32;61762424;Lucanus cervus;roháè obecnı;Brouci;Køivan Václav;20250209;20250209;;10807095;Køepice;7062;Køepice;-637313.34;-1181318.93;Kolektiv autorù (2024) Síové mapování vodních broukù a váek.;0;3;0;mrtví jedinci;;;;0;;;;;OP Mon3: Monitoring a mapování;ND - Databáze BioLog;Køivan Václav;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;16;20250221
33;61727078;Lucanus cervus;roháè obecnı;Brouci;Formanová Irena;20240827;20240827;;10782066;NPR Ètvrtì, J okraj lesa, Z od Mcel;5756;Mcely;-693918.69;-1026086.53;Formanová Irena (2024) Terénní zápisník 2024.;0;3;0;mrtví jedinci;;;;0;zbytky 1 samice a 2 samcù;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Formanová Irena;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;0;20250215
34;61727071;Lucanus cervus;roháè obecnı;Brouci;Formanová Irena;20240906;20240906;;10782061;Louèeò, les Z od Studcù, opukovı svah nad Sychrovem;5756;Louèeò;-695710.79;-1026291.94;Formanová Irena (2024) Terénní zápisník 2024.;0;1;0;mrtvé samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Formanová Irena;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;0;20250215
35;61718644;Lucanus cervus;roháè obecnı;Brouci;Rada Stanislav;20200401;20220831;;10780815;D8 - L11 Vepøek – svah nad Vltavou;5651;Vepøek;-746393.24;-1017982.39;RADA S., POKORNÁ Š., LIBOSVÁR T. (2023) D8 Zdiby – Nová Ves, zkapacitnìní: Hodnocení vlivù závaného zásahu na zájmy ochrany pøírody a krajiny ve smyslu §67 zákona è. 114/1992 Sb. HBH Projekt, spol. s r.o.;0;;0;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Data projektu HBH Projekt, spol. s r.o.;Rada Stanislav;0;;;;;O;HD II;VU;;;;87;20250213
36;61718500;Lucanus cervus;roháè obecnı;Brouci;Rada Stanislav;20200401;20220831;;10780814;D8 - L10 tùnì u Vltavy;5651;Dušníky nad Vltavou;-745862.82;-1018357.9;RADA S., POKORNÁ Š., LIBOSVÁR T. (2023) D8 Zdiby – Nová Ves, zkapacitnìní: Hodnocení vlivù závaného zásahu na zájmy ochrany pøírody a krajiny ve smyslu §67 zákona è. 114/1992 Sb. HBH Projekt, spol. s r.o.;0;;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Data projektu HBH Projekt, spol. s r.o.;Rada Stanislav;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;424;20250213;20250224;23269
37;61712829;Lucanus cervus;roháè obecnı;Brouci;Trnka Filip;20210401;20210930;;10780742;Soboòky - stará doubrava;7069;Vracov;-557021.96;-1197558.77;ŠIKULA T. A KOL. (2023) Dálnice D55, stavba 5510 a 5511 Bzenec - Rohatec: Monitoring bioty v Bzenecké Doubravì v letech 2021 a 2022. HBH Projekt, spol. s r.o.;0;;0;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Data projektu HBH Projekt, spol. s r.o.;Šikula Tomáš;0;;;;;O;HD II;VU;;;;152;20250213
38;61712596;Lucanus cervus;roháè obecnı;Brouci;Trnka Filip;20210401;20210930;;10780741;Soboòky - mladá doubrava;7069;Rohatec;-557707.36;-1197903.52;ŠIKULA T. A KOL. (2023) Dálnice D55, stavba 5510 a 5511 Bzenec - Rohatec: Monitoring bioty v Bzenecké Doubravì v letech 2021 a 2022. HBH Projekt, spol. s r.o.;0;;0;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Data projektu HBH Projekt, spol. s r.o.;Šikula Tomáš;0;;;;;O;HD II;VU;;;;101;20250213
39;61651980;Lucanus cervus;roháè obecnı;Brouci;Kadlec Tomáš, Skala Jiøí;20100719;20100719;;10769762;Nepøevázka, opuštìnı vojenskı prostor;5655;Nepøevázka;-703646.42;-1014583.13;Daphne ÈR (2010) Opuštìné vojenské prostory jako refugia biodiverzity v souèasné krajinì (VaV/ SP/2d3/153/08).;0;1;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Chobot Karel: Import data TACR a VaV;Marhoul Pavel;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;516;20250212
40;60660177;Lucanus cervus;roháè obecnı;Brouci;Rùièka Jan;20240608;20240608;;10139215;Bøestek;6869;Bøestek;-546948.46;-1174639.94;RÙIÈKA J. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;samci;;;;0;;;;;Mobilní sbìr dat;Nálezová data ochrany pøírody;Rùièka Jan;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;10;20250129
41;60660175;Lucanus cervus;roháè obecnı;Brouci;Rùièka Jan;20240626;20240626;;10139210;Bøestek;6869;Bøestek;-546948.46;-1174639.94;RÙIÈKA J. (2024) Terénní zápisky - náhodná pozorování.;0;1;0;samci;;;;0;;;;;Mobilní sbìr dat;Nálezová data ochrany pøírody;Rùièka Jan;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;10;20250129
42;60613422;Lucanus cervus;roháè obecnı;Brouci;Heøman Petr;20240602;20240602;;7291882;Køivoklát_Amalín_Sokolí1_Lepidoptera;5949;Køivoklát;-782013;-1043550;Petr HEØMAN (2024) Data - terén 2024.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Heøman Petr;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;236;20250112
43;60613050;Lucanus cervus;roháè obecnı;Brouci;Sajfrt Vlastimil;20240627;20240627;16:40;10669658;Sedlec-Sedlec u Mikulova;7266;Sedlec u Mikulova;-592714.01;-1206696.6;SAJFRT V. (2025) Terénní zápisky - náhodná pozorování.;0;1;0;samci;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Sajfrt Vlastimil;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;7;20250112
44;60462745;Lucanus cervus;roháè obecnı;Brouci;Král David;20240401;20240930;;10642496;Mìòany - VLÈS - vıchod III. etapa - brouci 2024;6050;Mìòany;-769181.34;-1059571.23;Král David (2024) Vısledky monitoringu vybranıch skupin broukù (Coleoptera) pro potøeby EIA lomu VÈS-vıchod (III. etapa) za rok 2024. 10.;0;;0;jedinci;;;;0;na lokalitách 3, 5 a 6. bioindikaènì vıznamné druhy širšího okolí zájmového území, pøiblinì Èeskı kras;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Veselı Jaroslav;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;974;20241220
45;60416479;Lucanus cervus;roháè obecnı;Brouci;Rùièka Milan;20240605;20240605;;10614858;Lovèice - tùò u skládky inertu;5858;Lovèice u Nového Bydova;-673857;-1044704.64;Milan Rùièka (2024) Met. skupina vodní ptáci - hladinové sèítání, ètverce 5959 a 5960.;0;1;0;samci;;;;0;pøejetı na cestì pod tùní;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Rùièka Milan;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;0;20241213
46;60409201;Lucanus cervus;roháè obecnı;Brouci;Mlejnek Roman;20240720;20240720;;10612113;Jabkenice a okolí, 5656c;5656;Jabkenice;-697131.68;-1022817.3;Kolektiv autorù (2024) Síové mapování broukù.;0;1;0;mrtví jedinci;;;;0;individuální sbìr;Jebkenice obec, Jabkenickı dub u parkovištì;u paty Quercus;;OP Mon3: Monitoring a mapování;Data z terénních šetøení;Tøešòák Martin;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;1;20241210
47;60260142;Lucanus cervus;roháè obecnı;Brouci;iNaturalist_Vojtìch Vyskoèil;20230524;20230524;;10476371;Lednice;7166;Lednice na Moravì;-587889.08;-1204273.09;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 187269186, URL link: <a href='https://www.inaturalist.org/observations/187269186' target='_blank'>https://www.inaturalist.org/observations/187269186</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/327445987/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/327445987/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;O;HD II;VU;;;;0;20241129
48;60260141;Lucanus cervus;roháè obecnı;Brouci;iNaturalist_Josef Minaøík;20230702;20230702;;10476370;Na Vinici, Louèeò, 20;5756;Louèeò;-696962.36;-1026413.8;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 230384678, URL link: <a href='https://www.inaturalist.org/observations/230384678' target='_blank'>https://www.inaturalist.org/observations/230384678</a>, image URL link: <a href='https://static.inaturalist.org/photos/409068156/medium.jpeg' target='_blank'>https://static.inaturalist.org/photos/409068156/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;vìrohodnı záznam;;Návrh validace;;O;HD II;VU;;;;0;20241129
49;60260140;Lucanus cervus;roháè obecnı;Brouci;iNaturalist_Matìj Kadlèák;20231114;20231114;;10476369;Lhota, Lhota, 72;6871;Lhota u Zlína;-525929.62;-1171102.25;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 223733735, URL link: <a href='https://www.inaturalist.org/observations/223733735' target='_blank'>https://www.inaturalist.org/observations/223733735</a>, image URL link: <a href='https://static.inaturalist.org/photos/396466041/medium.jpg' target='_blank'>https://static.inaturalist.org/photos/396466041/medium.jpg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;O;HD II;VU;;;;0;20241129
50;60260139;Lucanus cervus;roháè obecnı;Brouci;iNaturalist_tony1bole;20230701;20230701;;10476368;691 12 Boleradice;7066;Boleradice;-586386.49;-1188202.9;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 218964649, URL link: <a href='https://www.inaturalist.org/observations/218964649' target='_blank'>https://www.inaturalist.org/observations/218964649</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/387517190/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/387517190/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;O;HD II;VU;;;;0;20241129
51;60260138;Lucanus cervus;roháè obecnı;Brouci;iNaturalist_tony1bole;20230701;20230701;;10476367;Boleradice 368, 691 12 Boleradice;7066;Boleradice;-586391.72;-1188154.35;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 218964203, URL link: <a href='https://www.inaturalist.org/observations/218964203' target='_blank'>https://www.inaturalist.org/observations/218964203</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/387516363/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/387516363/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;O;HD II;VU;;;;0;20241129
52;60260137;Lucanus cervus;roháè obecnı;Brouci;iNaturalist_janekbiker;20230702;20230702;;10476366;692 01 Klentnice-Mikulov na Moravì;7165;Klentnice;-600285.87;-1199939.07;iNaturalist (2024) Data ÈR 2022-2023 (iNaturalist.com).;0;;0;;;;;0;ID iNaturalist: 210997307, URL link: <a href='https://www.inaturalist.org/observations/210997307' target='_blank'>https://www.inaturalist.org/observations/210997307</a>, image URL link: <a href='https://inaturalist-open-data.s3.amazonaws.com/photos/373106690/medium.jpeg' target='_blank'>https://inaturalist-open-data.s3.amazonaws.com/photos/373106690/medium.jpeg</a>;;;;Sbìr floristickıch a faunistickıch nálezù;iNaturalist - data ÈR;Chobot Karel;0;;;;;O;HD II;VU;;;;0;20241129
